salario,idade,tempo_na_empresa,nota_media,qtd_beneficios,cargo,setor
17840.48428848717,87.0,0.0,0.0,5,Administrador do Sistema,Administração
20000.0,24.268493334750367,0.0,0.0,6,Analista de RH,Tecnologia
11346.42981033807,29.748634120454717,0.0,10.0,6,Analista de RH,Operações
20000.0,87.0,23.60943658988358,10.0,6,Analista de RH,Recursos Humanos
1846.7436947347674,87.0,0.0,0.0,6,Analista de RH,Administração
1200.0,19.0,0.0,9.09108198185577,6,Analista de RH,Tecnologia
1200.0,87.0,0.0,10.0,6,Analista de RH,Operações
9136.647445298602,87.0,43.71643293692662,10.0,6,Analista de RH,Tecnologia
5127.3478559843315,19.0,0.0,10.0,6,Analista de RH,Recursos Humanos
13618.223092321015,19.0,0.0,0.0,3,Funcionário,Administração
1200.0,87.0,0.0,10.0,3,Funcionário,Administração
7544.810351325127,28.986716679859278,0.0,10.0,3,Funcionário,Administração
1200.0,19.0,0.0,0.0,6,Analista de RH,Operações
20000.0,38.37076962468652,68.0,0.0,6,Analista de RH,Administração
1200.0,87.0,28.52447926455734,0.0,3,Funcionário,Operações
9001.692750777856,19.0,36.76495420120264,1.9971824766876312,6,Analista de RH,Tecnologia
1200.0,87.0,68.0,1.0979598101237027,6,Analista de RH,Administração
20000.0,87.0,68.0,10.0,3,Funcionário,Operações
1200.0,19.0,68.0,10.0,3,Funcionário,Tecnologia
1200.0,19.0,13.002290505642051,4.341730036263835,3,Funcionário,Tecnologia
1200.0,87.0,0.0,9.81541953135547,6,Analista de RH,Administração
20000.0,53.786886828754845,14.487996821167542,0.0,3,Funcionário,Operações
1200.0,19.0,0.0,6.20145864927817,6,Analista de RH,Recursos Humanos
1200.0,19.0,41.35187119932105,0.0,3,Funcionário,Tecnologia
8521.648003059188,26.470004748584433,0.0,10.0,3,Funcionário,Administração
1200.0,19.0,0.0,0.0,3,Funcionário,Tecnologia
1200.0,19.0,0.0,1.7879852521575446,3,Funcionário,Operações
8040.01564888937,19.0,68.0,10.0,3,Funcionário,Recursos Humanos
1200.0,19.0,68.0,5.330642242516512,6,Analista de RH,Administração
1200.0,19.0,68.0,10.0,6,Analista de RH,Tecnologia
1200.0,87.0,0.0,3.976288612321607,6,Analista de RH,Operações
20000.0,87.0,0.0,0.6450710591828562,6,Analista de RH,Tecnologia
20000.0,19.0,0.0,10.0,6,Analista de RH,Administração
20000.0,87.0,0.0,5.9580330953555345,6,Analista de RH,Operações
20000.0,87.0,0.0,0.0,6,Analista de RH,Operações
20000.0,71.41112300639034,18.67139986288248,8.414692576232195,6,Analista de RH,Administração
18846.7582559504,33.113614100386954,68.0,0.0,6,Analista de RH,Operações
1200.0,45.438672724679876,46.26793184779444,0.0,6,Analista de RH,Administração
16713.10291787347,87.0,0.0,4.3388304883756295,6,Analista de RH,Administração
20000.0,19.0,68.0,10.0,6,Analista de RH,Tecnologia
20000.0,19.0,0.0,0.0,3,Funcionário,Recursos Humanos
4959.046009911052,19.0,68.0,5.3289957011630795,6,Analista de RH,Operações
20000.0,43.585661938911805,65.75611670746835,2.17301444165863,6,Analista de RH,Operações
20000.0,52.205562627221724,21.918052318462635,0.0,6,Analista de RH,Operações
1200.0,52.95531808484487,0.0,10.0,3,Funcionário,Operações
17940.328896720694,19.0,0.0,10.0,6,Analista de RH,Tecnologia
7325.507941728267,20.79217801451405,52.64255716404412,1.385973996389957,6,Analista de RH,Operações
1200.0,39.04063526327161,0.0,0.0,6,Analista de RH,Recursos Humanos
20000.0,87.0,0.0,10.0,3,Funcionário,Recursos Humanos
8069.08636776143,19.0,0.0,10.0,3,Funcionário,Operações
10560.991324042392,19.0,0.0,0.0,6,Analista de RH,Recursos Humanos
20000.0,87.0,0.0,10.0,3,Funcionário,Tecnologia
14514.296203887268,19.0,0.0,5.062870686882683,6,Analista de RH,Tecnologia
20000.0,87.0,0.0,0.0,3,Funcionário,Operações
1200.0,23.8350379215696,0.0,8.008740702996814,3,Funcionário,Recursos Humanos
1200.0,87.0,68.0,0.0,6,Analista de RH,Tecnologia
3955.9392640132883,19.0,0.0,10.0,6,Analista de RH,Recursos Humanos
4848.646608989353,87.0,0.0,0.0,6,Analista de RH,Tecnologia
1200.0,87.0,40.74740184808361,10.0,3,Funcionário,Operações
1200.0,34.63716955094831,0.0,10.0,6,Analista de RH,Administração
2236.661364114791,87.0,68.0,10.0,3,Funcionário,Tecnologia
1200.0,64.16999359491783,0.0,0.0,3,Funcionário,Recursos Humanos
1377.2694063372892,19.0,68.0,10.0,3,Funcionário,Recursos Humanos
20000.0,43.96853743693901,0.0,10.0,3,Funcionário,Operações
20000.0,19.0,41.032327293792754,10.0,3,Funcionário,Recursos Humanos
20000.0,87.0,0.16963577915548544,10.0,3,Funcionário,Administração
1200.0,87.0,68.0,0.0,6,Analista de RH,Tecnologia
1200.0,87.0,0.0,0.0,6,Gerente,Administração
20000.0,73.29685832172149,0.0,0.0,6,Gerente,Operações
1200.0,19.0,19.42376589553158,0.0,6,Gerente,Tecnologia
1200.0,19.0,68.0,2.7026435960761743,6,Gerente,Recursos Humanos
20000.0,87.0,68.0,3.3505056979836425,6,Analista de RH,Tecnologia
20000.0,19.0,2.1814985493760815,0.0,3,Funcionário,Operações
1200.0,87.0,0.0,0.0,3,Funcionário,Tecnologia
1200.0,19.0,33.488223294026554,0.0,3,Funcionário,Recursos Humanos
1200.0,87.0,0.0,0.0,3,Funcionário,Recursos Humanos
1200.0,87.0,0.0,9.675052036375288,3,Funcionário,Operações
20000.0,19.0,0.0,0.0,3,Funcionário,Operações
20000.0,87.0,0.0,0.0,3,Funcionário,Operações
15797.261711003273,19.0,0.0,0.0,6,Analista de RH,Administração
1200.0,64.6119719938358,0.0,10.0,3,Funcionário,Administração
1200.0,19.0,68.0,0.0,6,Analista de RH,Administração
1200.0,87.0,0.0,10.0,6,Analista de RH,Operações
3547.1886719319764,19.0,68.0,4.687554398441317,6,Analista de RH,Tecnologia
1200.0,53.0843406330968,0.0,0.0,6,Analista de RH,Tecnologia
9261.766502871735,19.0,0.0,0.0,3,Funcionário,Tecnologia
1200.0,19.0,0.0,0.0,6,Analista de RH,Operações
20000.0,19.0,58.57989894732554,0.0,6,Analista de RH,Recursos Humanos
20000.0,87.0,0.0,0.0,6,Analista de RH,Administração
20000.0,87.0,68.0,5.690669972171536,3,Funcionário,Administração
20000.0,19.0,0.0,10.0,3,Funcionário,Recursos Humanos
1200.0,42.322177344947484,0.0,0.0,6,Analista de RH,Recursos Humanos
1200.0,87.0,0.0,7.382948361591216,3,Funcionário,Operações
1200.0,19.0,0.0,2.505058060782053,6,Analista de RH,Recursos Humanos
1200.0,58.4562976535635,0.0,10.0,6,Analista de RH,Tecnologia
1200.0,19.0,68.0,10.0,3,Funcionário,Recursos Humanos
8505.162296664788,19.0,0.9067228989084322,0.0,3,Funcionário,Recursos Humanos
20000.0,19.0,68.0,0.0,6,Analista de RH,Administração
1200.0,19.219634491862482,0.0,10.0,6,Analista de RH,Administração
10126.26080683138,87.0,27.136294714049225,0.0,6,Analista de RH,Tecnologia
1200.0,87.0,68.0,10.0,6,Analista de RH,Administração
20000.0,87.0,0.0,10.0,6,Analista de RH,Recursos Humanos
1200.0,63.81706164283944,0.0,1.954438767529167,3,Funcionário,Operações
19382.329625530067,19.0,68.0,10.0,6,Analista de RH,Recursos Humanos
20000.0,87.0,0.0,10.0,6,Analista de RH,Tecnologia
20000.0,82.47727073122019,0.0,6.153335754335796,6,Analista de RH,Administração
1200.0,19.0,68.0,0.0,3,Funcionário,Tecnologia
8729.741560008513,54.53537314871522,0.0,10.0,3,Funcionário,Recursos Humanos
20000.0,19.0,0.0,10.0,6,Analista de RH,Tecnologia
5292.344769894686,85.7798563947274,68.0,0.0,6,Analista de RH,Recursos Humanos
10553.045862144536,19.0,68.0,10.0,3,Funcionário,Recursos Humanos
11922.956944061236,27.667002493546583,0.0,3.384446411175407,3,Funcionário,Operações
20000.0,87.0,68.0,10.0,6,Analista de RH,Recursos Humanos
8318.460051660157,19.0,64.90276249819682,1.965296010442879,6,Analista de RH,Tecnologia
1200.0,19.0,0.0,10.0,3,Funcionário,Operações
1200.0,87.0,0.0,0.0,3,Funcionário,Tecnologia
