salario,idade,tempo_na_empresa,nota_media,qtd_beneficios,cargo,setor
6578.612791156653,35.813966197323865,1.5010073089863516,0.47782678220854463,5,Administrador do Sistema,Administração
4993.242461137336,54.26954509883447,4.605608247792544,0.0,0,Analista de RH,Operações
6227.824129236644,21.143676374469237,1.5714186207029635,0.09391330571838934,0,Analista de RH,Tecnologia
3962.756953896175,44.574291681295776,0.8179268416995011,0.22006187147146788,0,Analista de RH,Operações
2949.7460847081607,21.924435246528116,3.7088259859135535,0.49921856933185715,0,Funcionário,Recursos Humanos
5217.3983457010445,37.97581664766823,4.175807469169888,0.1823934685946746,0,Analista de RH,Operações
2699.4504000396328,22.47638804683601,3.3262249503182657,0.0,0,Funcionário,Recursos Humanos
10156.77884986105,60.81362605759158,3.369453559912891,0.0,0,Analista de RH,Recursos Humanos
1886.4906779215432,36.031186927918554,3.6430242740190746,2.7278322688083936,0,Analista de RH,Recursos Humanos
6898.181632195483,61.35471445853622,0.0,0.0,0,Analista de RH,Tecnologia
1721.224016515396,21.145796543509814,4.225527594369094,0.8414475143055723,0,Funcionário,Tecnologia
4830.4294061016635,58.266257566131564,7.722735714264052,0.24191900773000422,0,Analista de RH,Recursos Humanos
1833.9971564112975,56.67724556443117,9.973097091446887,0.0,0,Funcionário,Recursos Humanos
8626.028541682092,50.5201950268113,4.1161238181364475,0.0,0,Analista de RH,Recursos Humanos
1242.0826805215615,65.71378535827463,9.81977176361196,0.07737063989175968,0,Funcionário,Operações
1307.0007129483836,49.81060152974478,0.04703798992727505,0.9152537763925649,0,Funcionário,Tecnologia
7840.980055094505,21.218028478167977,0.7186214090577452,0.0,0,Analista de RH,Recursos Humanos
8384.422793110049,26.863824959182832,6.623984117705022,1.7221294575000181,0,Analista de RH,Operações
1200.0,52.73825606817182,0.4688958008917242,0.7947230860973031,0,Funcionário,Administração
2405.8333688029584,35.68209685246605,8.726021714932951,0.0,0,Funcionário,Administração
7600.097638863253,58.81808454588556,0.40163716430313845,0.0,0,Analista de RH,Tecnologia
5071.421901198584,19.993418656460836,6.303876481665571,0.0,0,Analista de RH,Recursos Humanos
9108.013777957545,63.37475435457723,6.799679776951843,1.757946874994143,6,Analista de RH,Operações
10265.715629698378,61.97151278133179,0.7899011702022193,0.0,6,Analista de RH,Operações
1200.0,59.15013050385817,0.0,0.0,3,Funcionário,Recursos Humanos
2578.790838486524,45.65931718599212,0.648966527274299,2.529364718381909,3,Funcionário,Recursos Humanos
4975.54716824087,31.5208465874021,9.01535183360567,4.1311433471033245,3,Funcionário,Administração
1424.6911097119282,33.315749741321135,4.490586468502909,4.775206039861601,3,Funcionário,Recursos Humanos
1200.0,56.94133153924077,5.251800915925191,6.384248820841206,3,Funcionário,Tecnologia
1551.302001701827,25.259240534736172,0.0,6.273081707712763,3,Funcionário,Operações
7707.34748199166,65.72995012497712,6.002264924059323,6.935470489476474,6,Analista de RH,Tecnologia
1876.7928233634652,42.857065683116566,10.168967175374366,3.103618830800915,3,Funcionário,Tecnologia
1200.0,21.487421150150116,7.837041100213167,6.159405650256373,3,Funcionário,Tecnologia
1294.5363889777532,29.72300542161849,6.5005582299167175,7.769218135294083,3,Funcionário,Tecnologia
12030.189640778954,38.543997844999865,8.307536207842768,7.48887352520161,6,Analista de RH,Recursos Humanos
1200.0,37.09899701041315,5.685878411355058,4.8813251055397275,3,Funcionário,Administração
8532.645827089553,56.63723214873469,9.749676948498402,6.6941973965877235,6,Analista de RH,Administração
1200.0,23.453620248529575,10.541629441590539,6.118860183028239,3,Funcionário,Tecnologia
1262.0297115528786,44.17720961396202,5.161811802304115,4.004576113856013,3,Funcionário,Operações
2796.721657884477,49.95892309242931,6.084659898010009,3.310681764684599,3,Funcionário,Operações
2643.2796778003094,51.42864117436134,6.228188661149032,5.731890721114352,3,Funcionário,Tecnologia
11266.67044769913,34.58565415157576,0.37988139092468226,0.0,6,Analista de RH,Administração
7700.898250431524,34.56644597961033,9.372900813365098,3.5192104725376514,6,Analista de RH,Tecnologia
3630.915208300168,32.97002428685148,1.2968995978330242,0.0,6,Analista de RH,Operações
2395.340023816473,30.592216404206244,6.6913117499886905,5.3654538439715065,3,Funcionário,Recursos Humanos
1539.345173289267,30.192141297552652,4.86730396595369,7.781577574414919,3,Funcionário,Tecnologia
4984.3146412864935,57.379880445349364,3.0789340638213183,1.370766386914263,6,Analista de RH,Recursos Humanos
8895.733716918441,21.187488206315795,9.455207697381626,6.446977715193024,6,Analista de RH,Recursos Humanos
10345.14264052127,59.71249972775811,9.337994420107401,7.043570376688368,6,Analista de RH,Recursos Humanos
1200.0,60.09511494435366,1.65392857139092,0.0,3,Funcionário,Operações
4840.06703708647,59.03721446903352,3.1416169908663796,6.422135139938019,3,Funcionário,Administração
5513.530316175653,44.46713986465861,2.0512300090800237,0.0,3,Funcionário,Administração
1200.0,19.233106533703385,7.55153997469035,3.4660238964480206,3,Funcionário,Operações
2084.538840289629,22.810902860139045,1.1000011485236292,6.257484946955593,3,Funcionário,Operações
7051.3342894170955,42.630421536467416,6.208874853946077,4.392305953285093,6,Analista de RH,Operações
9282.069805257745,51.261271541044685,5.553207794424268,10.0,6,Analista de RH,Tecnologia
1200.0,31.25225517766496,7.190054785300001,6.0756353537928565,3,Funcionário,Administração
4623.708773827873,44.891691312710336,0.9907327314603387,0.0,6,Analista de RH,Tecnologia
1996.8302491363809,65.22813255285749,5.512446525462185,3.9799097250049194,3,Funcionário,Tecnologia
3904.623497285151,63.18336829852035,4.418873765512749,2.49191773111323,3,Funcionário,Recursos Humanos
5625.416478049921,53.936810031302464,7.916678964775291,9.248310228427588,6,Analista de RH,Recursos Humanos
6714.55659114003,62.65900257565118,11.632819383375594,5.013496241556491,6,Analista de RH,Operações
3579.7067359178222,33.23365630053877,7.155256984338376,5.099282693342885,6,Analista de RH,Administração
4050.6967941767443,36.35184406222623,2.820569002180289,0.3361474731855765,0,Analista de RH,Tecnologia
6275.891094214874,50.367760215607994,1.138404382023364,0.0,0,Analista de RH,Recursos Humanos
2710.6143760076775,26.691393657357,2.739168618744846,0.0,0,Funcionário,Administração
3357.729170303671,55.039517075190446,3.027842028620172,0.0,0,Funcionário,Administração
10005.25764891032,47.97219104890504,8.421197319521873,0.0,0,Analista de RH,Tecnologia
1713.832924939194,22.782413597615434,8.800256924528115,0.32183904382677764,0,Funcionário,Operações
1525.7018523201893,33.02912573802877,0.0,1.0027673525420069,0,Funcionário,Recursos Humanos
3367.844971774791,67.82252274146222,1.6745460903288338,0.0,0,Analista de RH,Recursos Humanos
2645.0843246602913,46.95993270901405,9.12464348125992,0.2779341969116011,0,Funcionário,Administração
1827.9626973482596,26.804257769725723,0.0,0.5394990111117016,0,Funcionário,Administração
1834.8102684498433,37.11704583732261,1.5422776350693912,0.0,0,Funcionário,Administração
10615.248983841157,57.17998519388847,11.309270199310355,0.0,0,Analista de RH,Recursos Humanos
1200.0,63.42350307911535,1.4880360140713833,0.0,0,Funcionário,Recursos Humanos
6665.9739741100175,58.10303103830292,0.12812066142964618,0.0,0,Analista de RH,Operações
2150.588573275409,29.642465063783607,6.109229864991649,0.0,0,Funcionário,Recursos Humanos
7722.935849881253,46.194496079553254,2.6052199342302083,0.0,0,Analista de RH,Operações
3775.320178319384,51.49925031817735,3.0473859740759894,0.0,0,Analista de RH,Operações
1200.0,39.31348869176857,3.2497420297349406,0.7021686409245872,0,Funcionário,Tecnologia
9654.988767622526,50.29135583536799,1.2641115940561123,0.0,0,Analista de RH,Administração
2479.1785952375526,50.92244617235558,0.04540296541941042,2.2152667892364377,0,Funcionário,Administração
1988.734085991383,38.96349927065921,5.773322109115549,4.169866453472606,3,Funcionário,Tecnologia
8716.860202513471,43.10823253136463,5.6722286522053675,5.893538319985139,6,Analista de RH,Tecnologia
1979.7941921748138,48.151142589996205,5.33150115506009,5.727364973994469,3,Funcionário,Recursos Humanos
2351.7431720610825,53.54403106912086,7.164009675628275,7.290503477753234,3,Funcionário,Recursos Humanos
3162.510053010009,33.90002022974392,1.0488013033181458,5.243197373519317,3,Funcionário,Administração
2950.3314282738716,57.589275964983834,6.959570041000693,4.5671473623296635,3,Funcionário,Tecnologia
8012.963344424524,42.97146794380959,2.233314029802952,2.7193126694434047,6,Analista de RH,Administração
9947.533510686193,52.393980560693585,0.08984812533204178,0.21240533669786263,6,Analista de RH,Recursos Humanos
10776.011461694858,43.3579637612121,7.862419646667089,3.4641017856938725,6,Analista de RH,Administração
1889.4495522456502,66.08708717220209,0.0,0.8553883720680845,3,Funcionário,Tecnologia
1517.8905434411813,29.93385112104555,2.4372496060806466,6.889238692689963,3,Funcionário,Tecnologia
2678.0114243368907,19.0,5.040783485392949,2.171486771990813,3,Funcionário,Tecnologia
4273.75561644762,38.9175459281431,0.0,0.7516214883255631,6,Analista de RH,Recursos Humanos
9169.862759367647,37.02059339031538,5.229231485959453,4.322235441237323,6,Analista de RH,Recursos Humanos
2741.7510451835697,44.06317815016928,7.007159786472512,5.188187157944332,3,Funcionário,Administração
3138.746916472189,22.75110329846118,2.206277352801458,1.5442518802474192,3,Funcionário,Tecnologia
2438.4091231276307,39.70066334978536,1.3156454091139542,4.682611654164161,3,Funcionário,Tecnologia
8013.933299120557,48.311300817675466,4.843816583071025,6.247102214520339,6,Analista de RH,Administração
10729.58500882941,31.683210444620165,7.929218616080036,3.764157091738344,6,Analista de RH,Operações
1200.0,48.2587894835686,6.228269852844424,5.006425384705046,3,Funcionário,Tecnologia
1297.0474007759558,25.999090354034593,5.72099243020753,5.54629982322986,3,Funcionário,Recursos Humanos
3100.2774911098168,51.32150463076962,8.309384341380142,8.089396372880376,3,Funcionário,Tecnologia
9926.347912750602,57.090979372647595,4.059324930193474,4.98090112885761,6,Analista de RH,Operações
5151.368037499768,19.427112373970587,2.2687200833823873,5.420469249544574,6,Analista de RH,Administração
1689.3883654616172,50.47908222364748,8.014237306468168,5.016826462970294,3,Funcionário,Operações
3363.646736299622,63.04836110963825,1.1210385216664733,0.0,6,Analista de RH,Operações
2141.956420889349,61.18188896713414,9.942567866671201,5.131694541153405,3,Funcionário,Recursos Humanos
2572.750132279405,63.563789212513704,3.134241691976841,2.2081111937767566,3,Funcionário,Recursos Humanos
2541.6548596378916,26.23565650953685,10.151235540626761,2.719303308272284,3,Funcionário,Administração
1200.0,62.523176980611765,10.984266983820481,6.9437031255827435,3,Funcionário,Administração
1746.894668611973,39.55990790409973,5.859778115402916,3.0246828382835433,3,Funcionário,Administração
1200.0,41.8734247983571,6.7534478838115986,5.283962870797855,3,Funcionário,Tecnologia
3681.485023084174,61.795122759811846,3.4725783988108736,3.2746205047632584,6,Analista de RH,Operações
9360.673518604111,56.488834326311974,3.337018452180218,1.7008453040248728,6,Analista de RH,Operações
5878.737660127501,55.48541359694505,0.8969605745864119,0.0,3,Funcionário,Tecnologia
9314.734298723186,56.655208196649134,5.821061325111967,4.117747305994137,6,Analista de RH,Recursos Humanos
1962.0627642253871,50.64210078049945,9.315343219961385,4.759469935963912,3,Funcionário,Recursos Humanos
14031.835538358438,29.911152773843362,0.34819943929946334,0.34141625700746037,6,Gerente,Administração
14701.168965974617,26.926416715504534,8.869347136293992,0.48878236576516776,6,Gerente,Operações
14877.008384444383,31.08994480002355,9.435201492609565,0.0,6,Gerente,Tecnologia
10889.927178763497,33.36328831083334,1.0465787531932984,0.0,6,Gerente,Recursos Humanos
10150.3677347356,21.742317550735237,1.506973182340874,7.596236441448294,6,Analista de RH,Operações
10597.553772022497,66.1552855369856,9.873342554912957,5.74139115951818,6,Analista de RH,Tecnologia
8307.223564722653,37.30181363686234,1.5683788805198682,3.9657488445292275,6,Analista de RH,Tecnologia
5741.196496679382,30.640260228594602,2.629546949871508,6.664422734154453,6,Analista de RH,Administração
1322.5126699755513,28.79669624801914,0.8634010565200421,5.167725100896421,3,Funcionário,Recursos Humanos
1200.0,60.08560550410737,5.989598783443363,5.147282142471386,3,Funcionário,Recursos Humanos
4924.673480383178,57.450668801171,1.4307662674655872,0.11040966943287589,6,Analista de RH,Tecnologia
3621.490395532951,37.326025407025355,7.347195264506193,5.477077339934429,3,Funcionário,Operações
3367.2874886868085,52.0827486449215,2.200739918088187,0.0,3,Funcionário,Administração
3534.688347199025,54.588243837293724,4.798914901409147,4.7314801346478665,3,Funcionário,Tecnologia
6624.157237332566,20.427152420802898,5.2936626709584855,3.5328319835148467,6,Analista de RH,Tecnologia
5117.0494401975175,58.99939511193404,11.227315338266843,5.657283052923413,6,Analista de RH,Operações
11071.15238078379,46.07606882627955,2.712003896158158,5.8729221123243045,6,Analista de RH,Tecnologia
2275.4158637329283,38.805262496644026,5.195367833727206,6.052495704201937,3,Funcionário,Operações
7483.768121296005,22.945605716799562,3.2138074798288794,8.129584177276188,6,Analista de RH,Tecnologia
4265.5596057397925,25.979533336521584,9.685720254812805,4.479594763172483,6,Analista de RH,Operações
2247.466385767531,35.719304730906124,10.008925922434015,7.1488334459488305,3,Funcionário,Operações
2138.8616665734708,60.24169017326035,7.280407760617613,4.584169005291317,3,Funcionário,Operações
3703.59537858241,56.2949798179036,10.311459183636643,6.927739018181327,3,Funcionário,Recursos Humanos
3415.548744183049,47.08743385906407,9.686837959815913,7.545311597946396,3,Funcionário,Tecnologia
4789.260021757493,22.18535611502398,4.653012417792112,1.2396511907676433,6,Analista de RH,Operações
8468.962155585448,31.422219795426134,1.7971946934361394,3.809977983093912,6,Analista de RH,Operações
1675.9534140875176,24.734907823645457,8.016380075603863,4.360997740652253,3,Funcionário,Administração
2438.0379247812393,60.42867084509507,9.272664642169895,5.570280000558496,3,Funcionário,Operações
3524.5733105583436,22.142273719886116,7.7718225020319265,4.445781134574353,6,Analista de RH,Tecnologia
1655.5414921823894,64.74318456384272,0.7107666826319288,0.5179319022755978,3,Funcionário,Operações
5843.941066051687,19.0,3.086528148170053,4.322811210994196,6,Analista de RH,Administração
1200.0,27.22539199762566,6.50807227667102,1.7715887571549258,3,Funcionário,Recursos Humanos
2199.264449386582,55.81985799574367,5.996502306321751,2.8636910759632945,3,Funcionário,Operações
2946.760457024305,53.98451126267031,4.887556795322379,5.867318189345404,3,Funcionário,Administração
3012.3304735114834,53.87658961605022,0.13136478429429468,0.41313353341129955,3,Funcionário,Recursos Humanos
8819.737291038473,39.36982837672194,10.34921661002066,4.956820183173615,6,Analista de RH,Tecnologia
10327.377477326063,34.50386631213685,7.872443214373442,6.299986574265565,6,Analista de RH,Recursos Humanos
6500.71205032797,52.53834020065481,8.03292928919146,3.9070883472919378,6,Analista de RH,Recursos Humanos
6431.77062003903,23.828616831094106,3.428176515906294,9.274481024295195,6,Analista de RH,Tecnologia
7379.105217609889,29.619212148310773,9.40908171768007,1.6372309296290095,6,Analista de RH,Recursos Humanos
1200.0,64.87008845986198,10.03850867330377,3.782663179277698,6,Analista de RH,Recursos Humanos
10422.029835227057,49.66632399259097,7.552341557459136,6.439373279174921,6,Analista de RH,Recursos Humanos
1224.6256180519931,33.20511162880434,4.256556183104676,5.768178297929495,3,Funcionário,Administração
10172.550228818534,20.83098282288819,5.564918517953827,5.938728310888548,6,Analista de RH,Operações
2803.258160315708,20.559648274498034,6.314414946857988,2.548550607208549,3,Funcionário,Operações
6224.364066115562,55.13313264449038,6.7665204051819074,5.989002499460439,6,Analista de RH,Operações
1557.783675252646,31.071747678048364,0.3949389125076399,5.7167137136943085,3,Funcionário,Tecnologia
7909.157923046563,24.19200265336271,1.8082582002506267,0.0,6,Analista de RH,Tecnologia
4332.2875793172625,26.885722888233744,6.03594312662589,6.315009587591102,6,Analista de RH,Operações
2984.38296018673,31.767347532269753,6.421689707252127,10.0,3,Funcionário,Administração
7054.451123662333,63.89019782721427,6.360431334493797,5.524029456069345,6,Analista de RH,Administração
7767.8963703672025,47.71652816186693,5.871209817677272,4.460871056423126,6,Analista de RH,Administração
7984.567414213049,20.00550361595748,4.015767540036807,3.3492707216150706,6,Analista de RH,Tecnologia
2051.755277464661,43.62941537099568,8.010457226499135,4.537110273596873,3,Funcionário,Recursos Humanos
5462.843616669165,63.31664229543641,2.4191364546519525,0.0,6,Analista de RH,Recursos Humanos
3196.7419636821337,33.251762807643495,4.066859563854242,0.0,3,Funcionário,Operações
3388.7559523174727,39.122797928073254,4.106420904515556,1.9268540692081362,6,Analista de RH,Operações
2634.7195402918524,56.08833985824325,9.55058260648199,3.7687174146529174,3,Funcionário,Recursos Humanos
1200.0,32.23480248109174,1.6106617504956535,0.43470732764628073,3,Funcionário,Tecnologia
1200.0,29.850869370685565,5.7033612356472165,5.058355224214768,3,Funcionário,Tecnologia
8558.19969913161,25.55482927182359,8.747407189409994,7.181556787725183,6,Analista de RH,Administração
9321.693741243665,49.8997099770026,5.23889419089915,4.485718517003062,6,Analista de RH,Recursos Humanos
1418.0998649269584,41.177837103683345,7.175484412386703,4.35894389021918,3,Funcionário,Recursos Humanos
6058.179804475386,45.29312895617499,10.8258418058191,4.879107221353668,6,Analista de RH,Tecnologia
7639.073808022628,28.707231123541085,5.170586003808335,2.9854854946391143,6,Analista de RH,Administração
9977.710329378595,60.388183958283506,9.452081746261467,5.819442161305954,6,Analista de RH,Recursos Humanos
1951.1823336365896,42.52690912345666,1.4130534160504888,5.148085637031264,3,Funcionário,Tecnologia
1200.0,61.68524483693442,7.203792148521387,4.912081023643214,3,Funcionário,Recursos Humanos
1200.0,42.79303369428974,3.5521695335144847,2.0047043275828162,3,Funcionário,Tecnologia
5471.463175632823,45.47583064660759,11.061035912380058,4.100534409308746,3,Funcionário,Tecnologia
1200.0,56.82605008114292,5.078723951397604,7.316525277665201,3,Funcionário,Tecnologia
9644.35064769096,53.04284646303148,8.201343056071115,7.7766647314695865,6,Analista de RH,Recursos Humanos
2539.735604991728,60.16034699313473,5.983267576662228,6.335321918015641,3,Funcionário,Recursos Humanos
3648.484402158711,48.580391107820056,2.608601349769225,3.1206393158881727,6,Analista de RH,Tecnologia
5179.628190685851,35.02692096228626,7.863270100241699,5.665725865641803,6,Analista de RH,Administração
2342.8844316010172,57.75012739723407,0.46772331128499645,0.0,3,Funcionário,Administração
9532.981428990935,49.189356934632684,7.533019116873914,6.780258224353889,6,Analista de RH,Administração
1317.146542928092,45.84839346993302,3.5148608237789642,3.6257896825175484,3,Funcionário,Operações
2003.9988122758114,51.20390196361144,7.877037991044951,6.664548062357768,3,Funcionário,Operações
4232.838116525453,46.55280878209408,4.517237239706198,7.521270472657685,6,Analista de RH,Recursos Humanos
1200.0,19.0,2.1017398752229335,5.530319512053222,3,Funcionário,Administração
8459.58987230089,58.74408798622818,0.0,0.7069776394594904,6,Analista de RH,Administração
4215.401654317039,61.87363999923524,0.0,0.6579575399205766,6,Analista de RH,Operações
1818.3729680949016,56.459529455887704,6.778795116392493,4.2747172620245175,3,Funcionário,Administração
9338.946462446582,59.99646962247389,3.9702054919577723,9.240881241851483,6,Analista de RH,Operações
5135.716827007464,59.21784447549819,6.078509960767973,6.9681277543499425,3,Funcionário,Administração
1200.0,61.6278864379091,0.24380735990048444,0.5809364549978084,3,Funcionário,Operações
1748.7469454022685,29.283827659571788,3.5343484508591816,5.331333064946794,3,Funcionário,Tecnologia
1949.5118217909287,61.70477679411937,3.5446773113909686,6.348028197025528,3,Funcionário,Administração
1200.0,34.05458465361626,2.779125631905111,4.960159331998496,3,Funcionário,Recursos Humanos
1200.0,21.345134256716754,7.435721864780385,2.2077919256207093,3,Funcionário,Tecnologia
3276.8597242990613,63.87609148125145,2.1770417925772034,4.363785394545505,3,Funcionário,Tecnologia
1200.0,51.02697249930901,4.91592799121195,4.9508302128346635,3,Funcionário,Operações
2986.7388559704486,49.9386245877038,0.0,0.5972372393037064,6,Analista de RH,Recursos Humanos
10682.258723857778,64.71309299036622,2.193261538156699,9.748747865584122,6,Analista de RH,Recursos Humanos
1200.0,53.496109763415234,3.363347933391761,3.803496309108422,3,Funcionário,Tecnologia
9189.714186431322,45.90165616929119,10.46690197813748,4.767398213368809,6,Analista de RH,Tecnologia
3145.8553571166312,51.85237135594556,3.810098330467913,4.417755697331395,3,Funcionário,Recursos Humanos
2382.442483246572,50.29686874983603,2.251175724565946,5.904686916008533,3,Funcionário,Operações
1200.0,29.696998695864167,6.882024687534241,8.838367005816318,3,Funcionário,Tecnologia
9318.79752892709,40.04420377808936,1.3366673902172255,0.0,6,Analista de RH,Recursos Humanos
3215.785018676354,23.59622341934959,6.788558827615782,4.769943350467063,3,Funcionário,Recursos Humanos
7460.899908475521,48.94937410676954,1.331333994364967,0.0,6,Analista de RH,Recursos Humanos
2117.668042515262,53.234078555572054,8.943876280806204,3.904917917654451,3,Funcionário,Administração
8233.810771799148,36.32220594925405,6.753080788838565,2.0941059689637886,6,Analista de RH,Administração
1200.0,28.62079546224499,9.859260173347137,6.986178531935916,3,Funcionário,Operações
3673.7503707272836,50.500768635174076,0.0,0.0,6,Analista de RH,Administração
3575.889440666398,51.92389833737479,10.166002480193221,4.42568056976149,6,Analista de RH,Operações
2666.85788552127,56.12980081053355,4.711365354131742,3.5189304369282217,3,Funcionário,Administração
8149.891255601943,42.323084297553706,11.718263707558378,0.10720900739196082,0,Analista de RH,Recursos Humanos
11121.03677168962,31.786034355613264,7.2306812261094215,0.0,0,Analista de RH,Administração
4764.106168313765,53.553199070208436,9.601612353740693,4.278963506725785,0,Analista de RH,Recursos Humanos
3146.9129173705533,26.047216315669537,8.016466900250004,0.0,0,Funcionário,Tecnologia
3125.434024702682,43.667188506714375,10.823770333892822,0.29961214582240464,0,Analista de RH,Operações
2915.6930117605266,38.433945243277414,4.947354519684804,0.0,0,Funcionário,Recursos Humanos
7960.665085444963,58.743379261018696,9.320484947366847,0.0,0,Analista de RH,Administração
7373.754721854159,42.32798022052734,0.0,1.178532082250388,0,Analista de RH,Tecnologia
3721.890073234336,36.09647535051561,8.336461670491662,0.7264263927095677,0,Funcionário,Tecnologia
4916.18015734031,49.45240282557983,1.7126010010449442,0.3376906563133471,0,Funcionário,Recursos Humanos
10121.184044166852,27.258697027043972,10.359840242485225,0.7024095761160802,0,Analista de RH,Recursos Humanos
1200.0,48.20678438692966,9.418903016677802,0.0,0,Funcionário,Operações
1927.2760675550453,33.61499876090136,0.0,2.0263520187032382,0,Funcionário,Administração
1378.514773075632,40.57654261207616,6.318313284174417,0.0,0,Funcionário,Recursos Humanos
9213.25302624016,58.65812351282086,7.002065013891453,1.3372121849644827,0,Analista de RH,Tecnologia
1200.0,47.38806522541895,3.79258289949217,0.6388746293856682,0,Funcionário,Operações
10190.23386123823,20.97478064280225,7.295448421645644,0.0,0,Analista de RH,Tecnologia
2309.131455394447,45.17623171709479,0.0,0.14923554360083213,0,Funcionário,Recursos Humanos
7959.400372551438,41.687299079143315,3.7123629052075855,2.7074243451636213,0,Analista de RH,Tecnologia
8029.169919895956,20.627805176638567,2.309639459795333,0.0,0,Analista de RH,Operações
2770.05650355362,19.0,5.218087059314925,3.729850319385742,3,Funcionário,Operações
1609.4929565599084,52.96813749439586,6.336354094792501,5.675857846727103,3,Funcionário,Operações
2474.93221409606,63.34966154625931,3.26033106847008,2.614031767863194,3,Funcionário,Recursos Humanos
5409.0948863234935,24.155993178018683,5.218385516589807,3.5471794056576367,6,Analista de RH,Recursos Humanos
7464.40754806909,25.309653728206868,3.844233377957325,5.187927350704286,6,Analista de RH,Recursos Humanos
1809.84808806594,54.52951953760309,5.63575815263586,6.037690492946673,6,Analista de RH,Recursos Humanos
3295.653608742331,51.38330547309667,2.5689543113197058,7.078239054779861,3,Funcionário,Administração
5067.498424649839,26.186460802032165,1.6990941685866492,2.267405933667987,6,Analista de RH,Recursos Humanos
2448.8695981878427,46.48547673814983,0.29453348515527616,0.0,3,Funcionário,Tecnologia
2131.5944664848494,60.017552129716904,7.9683723529794275,7.498126181043436,3,Funcionário,Recursos Humanos
1240.4725840003289,52.92302235236181,9.488370608762908,3.926116657213482,3,Funcionário,Administração
10148.758525337718,62.84940929472376,2.8537769053727455,6.861965420431135,6,Analista de RH,Administração
1714.117343124041,19.94565248844835,4.874349779221685,3.625598476873358,3,Funcionário,Recursos Humanos
